Park,Region,State,Year,Month,Recreation Visits
Biscayne,Southeast,FL,2021,September,56434
Biscayne,Southeast,FL,2021,October,41834
Biscayne,Southeast,FL,2021,November,54005
Biscayne,Southeast,FL,2021,December,70326
Biscayne,Southeast,FL,2022,January,55096
Biscayne,Southeast,FL,2022,February,62829
Biscayne,Southeast,FL,2022,March,64243
Biscayne,Southeast,FL,2022,April,63574
Biscayne,Southeast,FL,2022,May,70048
Biscayne,Southeast,FL,2022,June,54233
Biscayne,Southeast,FL,2022,July,68066
Biscayne,Southeast,FL,2022,August,52652
Biscayne,Southeast,FL,2022,September,45857
Biscayne,Southeast,FL,2022,October,44757
Biscayne,Southeast,FL,2022,November,54538
Biscayne,Southeast,FL,2022,December,65130
Black Canyon of the Gunnison,Intermountain,CO,2012,January,509
Black Canyon of the Gunnison,Intermountain,CO,2012,February,717
Black Canyon of the Gunnison,Intermountain,CO,2012,March,4388
Black Canyon of the Gunnison,Intermountain,CO,2012,April,9150
Black Canyon of the Gunnison,Intermountain,CO,2012,May,24991
Black Canyon of the Gunnison,Intermountain,CO,2012,June,41757
Black Canyon of the Gunnison,Intermountain,CO,2012,July,37371
Black Canyon of the Gunnison,Intermountain,CO,2012,August,26047
Black Canyon of the Gunnison,Intermountain,CO,2012,September,23919
Black Canyon of the Gunnison,Intermountain,CO,2012,October,12742
Black Canyon of the Gunnison,Intermountain,CO,2012,November,7126
Black Canyon of the Gunnison,Intermountain,CO,2012,December,3853
Black Canyon of the Gunnison,Intermountain,CO,2013,January,4046
Black Canyon of the Gunnison,Intermountain,CO,2013,February,3410
Black Canyon of the Gunnison,Intermountain,CO,2013,March,6698
Black Canyon of the Gunnison,Intermountain,CO,2013,April,8606
Black Canyon of the Gunnison,Intermountain,CO,2013,May,23708
Black Canyon of the Gunnison,Intermountain,CO,2013,June,21927
Black Canyon of the Gunnison,Intermountain,CO,2013,July,37010
Black Canyon of the Gunnison,Intermountain,CO,2013,August,33279
Black Canyon of the Gunnison,Intermountain,CO,2013,September,23945
Black Canyon of the Gunnison,Intermountain,CO,2013,October,5789
Black Canyon of the Gunnison,Intermountain,CO,2013,November,3296
Black Canyon of the Gunnison,Intermountain,CO,2013,December,4138
Black Canyon of the Gunnison,Intermountain,CO,2014,January,3469
Black Canyon of the Gunnison,Intermountain,CO,2014,February,4031
Black Canyon of the Gunnison,Intermountain,CO,2014,March,4302
Black Canyon of the Gunnison,Intermountain,CO,2014,April,6761
Black Canyon of the Gunnison,Intermountain,CO,2014,May,21157
Black Canyon of the Gunnison,Intermountain,CO,2014,June,28536
Black Canyon of the Gunnison,Intermountain,CO,2014,July,42253
Black Canyon of the Gunnison,Intermountain,CO,2014,August,25712
Black Canyon of the Gunnison,Intermountain,CO,2014,September,24788
Black Canyon of the Gunnison,Intermountain,CO,2014,October,13432
Black Canyon of the Gunnison,Intermountain,CO,2014,November,4925
Black Canyon of the Gunnison,Intermountain,CO,2014,December,3679
Black Canyon of the Gunnison,Intermountain,CO,2015,January,4600
Black Canyon of the Gunnison,Intermountain,CO,2015,February,4136
Black Canyon of the Gunnison,Intermountain,CO,2015,March,5968
Black Canyon of the Gunnison,Intermountain,CO,2015,April,8896
Black Canyon of the Gunnison,Intermountain,CO,2015,May,23176
Black Canyon of the Gunnison,Intermountain,CO,2015,June,33141
Black Canyon of the Gunnison,Intermountain,CO,2015,July,45328
Black Canyon of the Gunnison,Intermountain,CO,2015,August,27197
Black Canyon of the Gunnison,Intermountain,CO,2015,September,29878
Black Canyon of the Gunnison,Intermountain,CO,2015,October,16626
Black Canyon of the Gunnison,Intermountain,CO,2015,November,5550
Black Canyon of the Gunnison,Intermountain,CO,2015,December,4670
Black Canyon of the Gunnison,Intermountain,CO,2016,January,5510
Black Canyon of the Gunnison,Intermountain,CO,2016,February,3932
Black Canyon of the Gunnison,Intermountain,CO,2016,March,2850
Black Canyon of the Gunnison,Intermountain,CO,2016,April,9871
Black Canyon of the Gunnison,Intermountain,CO,2016,May,28055
Black Canyon of the Gunnison,Intermountain,CO,2016,June,34433
Black Canyon of the Gunnison,Intermountain,CO,2016,July,47029
Black Canyon of the Gunnison,Intermountain,CO,2016,August,34384
Black Canyon of the Gunnison,Intermountain,CO,2016,September,38169
Black Canyon of the Gunnison,Intermountain,CO,2016,October,19113
Black Canyon of the Gunnison,Intermountain,CO,2016,November,8955
Black Canyon of the Gunnison,Intermountain,CO,2016,December,5717
Black Canyon of the Gunnison,Intermountain,CO,2017,January,6925
Black Canyon of the Gunnison,Intermountain,CO,2017,February,3361
Black Canyon of the Gunnison,Intermountain,CO,2017,March,7147
Black Canyon of the Gunnison,Intermountain,CO,2017,April,11292
Black Canyon of the Gunnison,Intermountain,CO,2017,May,29218
Black Canyon of the Gunnison,Intermountain,CO,2017,June,40616
Black Canyon of the Gunnison,Intermountain,CO,2017,July,44532
Black Canyon of the Gunnison,Intermountain,CO,2017,August,40788
Black Canyon of the Gunnison,Intermountain,CO,2017,September,45983
Black Canyon of the Gunnison,Intermountain,CO,2017,October,54766
Black Canyon of the Gunnison,Intermountain,CO,2017,November,19473
Black Canyon of the Gunnison,Intermountain,CO,2017,December,3042
Black Canyon of the Gunnison,Intermountain,CO,2018,January,7600
Black Canyon of the Gunnison,Intermountain,CO,2018,February,5231
Black Canyon of the Gunnison,Intermountain,CO,2018,March,7687
Black Canyon of the Gunnison,Intermountain,CO,2018,April,11728
Black Canyon of the Gunnison,Intermountain,CO,2018,May,48554
Black Canyon of the Gunnison,Intermountain,CO,2018,June,42306
Black Canyon of the Gunnison,Intermountain,CO,2018,July,44962
Black Canyon of the Gunnison,Intermountain,CO,2018,August,46511
Black Canyon of the Gunnison,Intermountain,CO,2018,September,46915
Black Canyon of the Gunnison,Intermountain,CO,2018,October,22062
Black Canyon of the Gunnison,Intermountain,CO,2018,November,21674
Black Canyon of the Gunnison,Intermountain,CO,2018,December,3732
Black Canyon of the Gunnison,Intermountain,CO,2019,January,4921
Black Canyon of the Gunnison,Intermountain,CO,2019,February,6369
Black Canyon of the Gunnison,Intermountain,CO,2019,March,12180
Black Canyon of the Gunnison,Intermountain,CO,2019,April,25077
Black Canyon of the Gunnison,Intermountain,CO,2019,May,75198
Black Canyon of the Gunnison,Intermountain,CO,2019,June,75289
Black Canyon of the Gunnison,Intermountain,CO,2019,July,51368
Black Canyon of the Gunnison,Intermountain,CO,2019,August,80046
Black Canyon of the Gunnison,Intermountain,CO,2019,September,48420
Black Canyon of the Gunnison,Intermountain,CO,2019,October,25828
Black Canyon of the Gunnison,Intermountain,CO,2019,November,22684
Black Canyon of the Gunnison,Intermountain,CO,2019,December,5438
Black Canyon of the Gunnison,Intermountain,CO,2020,January,8107
Black Canyon of the Gunnison,Intermountain,CO,2020,February,9112
Black Canyon of the Gunnison,Intermountain,CO,2020,March,5849
Black Canyon of the Gunnison,Intermountain,CO,2020,April,19803
Black Canyon of the Gunnison,Intermountain,CO,2020,May,25976
Black Canyon of the Gunnison,Intermountain,CO,2020,June,27583
Black Canyon of the Gunnison,Intermountain,CO,2020,July,61521
Black Canyon of the Gunnison,Intermountain,CO,2020,August,58097
Black Canyon of the Gunnison,Intermountain,CO,2020,September,48257
Black Canyon of the Gunnison,Intermountain,CO,2020,October,47739
Black Canyon of the Gunnison,Intermountain,CO,2020,November,23249
Black Canyon of the Gunnison,Intermountain,CO,2020,December,6327
Black Canyon of the Gunnison,Intermountain,CO,2021,January,8759
Black Canyon of the Gunnison,Intermountain,CO,2021,February,7287
Black Canyon of the Gunnison,Intermountain,CO,2021,March,7236
Black Canyon of the Gunnison,Intermountain,CO,2021,April,14159
Black Canyon of the Gunnison,Intermountain,CO,2021,May,34729
Black Canyon of the Gunnison,Intermountain,CO,2021,June,47411
Black Canyon of the Gunnison,Intermountain,CO,2021,July,54392
Black Canyon of the Gunnison,Intermountain,CO,2021,August,47104
Black Canyon of the Gunnison,Intermountain,CO,2021,September,44884
Black Canyon of the Gunnison,Intermountain,CO,2021,October,22757
Black Canyon of the Gunnison,Intermountain,CO,2021,November,12356
Black Canyon of the Gunnison,Intermountain,CO,2021,December,7836
Black Canyon of the Gunnison,Intermountain,CO,2022,January,7260
Black Canyon of the Gunnison,Intermountain,CO,2022,February,6088
Black Canyon of the Gunnison,Intermountain,CO,2022,March,9127
Black Canyon of the Gunnison,Intermountain,CO,2022,April,13755
Black Canyon of the Gunnison,Intermountain,CO,2022,May,30145
Black Canyon of the Gunnison,Intermountain,CO,2022,June,31658
Black Canyon of the Gunnison,Intermountain,CO,2022,July,50608
Black Canyon of the Gunnison,Intermountain,CO,2022,August,50031
Black Canyon of the Gunnison,Intermountain,CO,2022,September,42758
Black Canyon of the Gunnison,Intermountain,CO,2022,October,23413
Black Canyon of the Gunnison,Intermountain,CO,2022,November,17257
Black Canyon of the Gunnison,Intermountain,CO,2022,December,15157
Bryce Canyon,Intermountain,UT,2012,January,16265
Bryce Canyon,Intermountain,UT,2012,February,18680
Bryce Canyon,Intermountain,UT,2012,March,42546
Bryce Canyon,Intermountain,UT,2012,April,89738
Bryce Canyon,Intermountain,UT,2012,May,163348
Bryce Canyon,Intermountain,UT,2012,June,198749
Bryce Canyon,Intermountain,UT,2012,July,220851
Bryce Canyon,Intermountain,UT,2012,August,211071
Bryce Canyon,Intermountain,UT,2012,September,242075
Bryce Canyon,Intermountain,UT,2012,October,123308
Bryce Canyon,Intermountain,UT,2012,November,36251
Bryce Canyon,Intermountain,UT,2012,December,22470
Bryce Canyon,Intermountain,UT,2013,January,15788
Bryce Canyon,Intermountain,UT,2013,February,17572
Bryce Canyon,Intermountain,UT,2013,March,51205
Bryce Canyon,Intermountain,UT,2013,April,87023
Bryce Canyon,Intermountain,UT,2013,May,166592
Bryce Canyon,Intermountain,UT,2013,June,210292
Bryce Canyon,Intermountain,UT,2013,July,226736
Bryce Canyon,Intermountain,UT,2013,August,206853
Bryce Canyon,Intermountain,UT,2013,September,203491
Bryce Canyon,Intermountain,UT,2013,October,66747
Bryce Canyon,Intermountain,UT,2013,November,36259
Bryce Canyon,Intermountain,UT,2013,December,23317
Bryce Canyon,Intermountain,UT,2014,January,18006
Bryce Canyon,Intermountain,UT,2014,February,21066
Bryce Canyon,Intermountain,UT,2014,March,53422
Bryce Canyon,Intermountain,UT,2014,April,101133
Bryce Canyon,Intermountain,UT,2014,May,157099
Bryce Canyon,Intermountain,UT,2014,June,211989
Bryce Canyon,Intermountain,UT,2014,July,219744
Bryce Canyon,Intermountain,UT,2014,August,230442
Bryce Canyon,Intermountain,UT,2014,September,217004
Bryce Canyon,Intermountain,UT,2014,October,131490
Bryce Canyon,Intermountain,UT,2014,November,44669
Bryce Canyon,Intermountain,UT,2014,December,29677
Bryce Canyon,Intermountain,UT,2015,January,21949
Bryce Canyon,Intermountain,UT,2015,February,30090
Bryce Canyon,Intermountain,UT,2015,March,63170
Bryce Canyon,Intermountain,UT,2015,April,123978
Bryce Canyon,Intermountain,UT,2015,May,197742
Bryce Canyon,Intermountain,UT,2015,June,305465
Bryce Canyon,Intermountain,UT,2015,July,265809
Bryce Canyon,Intermountain,UT,2015,August,248654
Bryce Canyon,Intermountain,UT,2015,September,252839
Bryce Canyon,Intermountain,UT,2015,October,152995
Bryce Canyon,Intermountain,UT,2015,November,48745
Bryce Canyon,Intermountain,UT,2015,December,34368
Bryce Canyon,Intermountain,UT,2016,January,24285
Bryce Canyon,Intermountain,UT,2016,February,34330
Bryce Canyon,Intermountain,UT,2016,March,92080
Bryce Canyon,Intermountain,UT,2016,April,137698
Bryce Canyon,Intermountain,UT,2016,May,292369
Bryce Canyon,Intermountain,UT,2016,June,380354
Bryce Canyon,Intermountain,UT,2016,July,384390
Bryce Canyon,Intermountain,UT,2016,August,365738
Bryce Canyon,Intermountain,UT,2016,September,366702
Bryce Canyon,Intermountain,UT,2016,October,180925
Bryce Canyon,Intermountain,UT,2016,November,67714
Bryce Canyon,Intermountain,UT,2016,December,38525
Bryce Canyon,Intermountain,UT,2017,January,27774
Bryce Canyon,Intermountain,UT,2017,February,32979
Bryce Canyon,Intermountain,UT,2017,March,82110
Bryce Canyon,Intermountain,UT,2017,April,153242
Bryce Canyon,Intermountain,UT,2017,May,330743
Bryce Canyon,Intermountain,UT,2017,June,376786
Bryce Canyon,Intermountain,UT,2017,July,416608
Bryce Canyon,Intermountain,UT,2017,August,403964
Bryce Canyon,Intermountain,UT,2017,September,380586
Bryce Canyon,Intermountain,UT,2017,October,243118
Bryce Canyon,Intermountain,UT,2017,November,74761
Bryce Canyon,Intermountain,UT,2017,December,49013
Bryce Canyon,Intermountain,UT,2018,January,32433
Bryce Canyon,Intermountain,UT,2018,February,37132
Bryce Canyon,Intermountain,UT,2018,March,95204
Bryce Canyon,Intermountain,UT,2018,April,185282
Bryce Canyon,Intermountain,UT,2018,May,340351
Bryce Canyon,Intermountain,UT,2018,June,409467
Bryce Canyon,Intermountain,UT,2018,July,430020
Bryce Canyon,Intermountain,UT,2018,August,393821
Bryce Canyon,Intermountain,UT,2018,September,411456
Bryce Canyon,Intermountain,UT,2018,October,227297
Bryce Canyon,Intermountain,UT,2018,November,73053
Bryce Canyon,Intermountain,UT,2018,December,43962
Bryce Canyon,Intermountain,UT,2019,January,36860
Bryce Canyon,Intermountain,UT,2019,February,29813
Bryce Canyon,Intermountain,UT,2019,March,75853
Bryce Canyon,Intermountain,UT,2019,April,207061
Bryce Canyon,Intermountain,UT,2019,May,327975
Bryce Canyon,Intermountain,UT,2019,June,398290
Bryce Canyon,Intermountain,UT,2019,July,401970
Bryce Canyon,Intermountain,UT,2019,August,383458
Bryce Canyon,Intermountain,UT,2019,September,392428
Bryce Canyon,Intermountain,UT,2019,October,232094
Bryce Canyon,Intermountain,UT,2019,November,65748
Bryce Canyon,Intermountain,UT,2019,December,43354
Bryce Canyon,Intermountain,UT,2020,January,32744
Bryce Canyon,Intermountain,UT,2020,February,38890
Bryce Canyon,Intermountain,UT,2020,March,45132
Bryce Canyon,Intermountain,UT,2020,April,3223
Bryce Canyon,Intermountain,UT,2020,May,69579
Bryce Canyon,Intermountain,UT,2020,June,195463
Bryce Canyon,Intermountain,UT,2020,July,227563
Bryce Canyon,Intermountain,UT,2020,August,210153
Bryce Canyon,Intermountain,UT,2020,September,280398
Bryce Canyon,Intermountain,UT,2020,October,228770
Bryce Canyon,Intermountain,UT,2020,November,80618
Bryce Canyon,Intermountain,UT,2020,December,52122
Bryce Canyon,Intermountain,UT,2021,January,37725
Bryce Canyon,Intermountain,UT,2021,February,35653
Bryce Canyon,Intermountain,UT,2021,March,96800
Bryce Canyon,Intermountain,UT,2021,April,201771
Bryce Canyon,Intermountain,UT,2021,May,294862
Bryce Canyon,Intermountain,UT,2021,June,369184
Bryce Canyon,Intermountain,UT,2021,July,284523
Bryce Canyon,Intermountain,UT,2021,August,191404
Bryce Canyon,Intermountain,UT,2021,September,287185
Bryce Canyon,Intermountain,UT,2021,October,183461
Bryce Canyon,Intermountain,UT,2021,November,77501
Bryce Canyon,Intermountain,UT,2021,December,44531
Bryce Canyon,Intermountain,UT,2022,January,30960
Bryce Canyon,Intermountain,UT,2022,February,35611
Bryce Canyon,Intermountain,UT,2022,March,101308
Bryce Canyon,Intermountain,UT,2022,April,236812
Bryce Canyon,Intermountain,UT,2022,May,299919
Bryce Canyon,Intermountain,UT,2022,June,330108
Bryce Canyon,Intermountain,UT,2022,July,318861
Bryce Canyon,Intermountain,UT,2022,August,308545
Bryce Canyon,Intermountain,UT,2022,September,336588
Bryce Canyon,Intermountain,UT,2022,October,233647
Bryce Canyon,Intermountain,UT,2022,November,75378
Bryce Canyon,Intermountain,UT,2022,December,46923
Canyonlands,Intermountain,UT,2012,January,5822
Canyonlands,Intermountain,UT,2012,February,6852
Canyonlands,Intermountain,UT,2012,March,33917
Canyonlands,Intermountain,UT,2012,April,53944
Canyonlands,Intermountain,UT,2012,May,66010
Canyonlands,Intermountain,UT,2012,June,49661
Canyonlands,Intermountain,UT,2012,July,49577
Canyonlands,Intermountain,UT,2012,August,53677
Canyonlands,Intermountain,UT,2012,September,63748
Canyonlands,Intermountain,UT,2012,October,47675
Canyonlands,Intermountain,UT,2012,November,15482
Canyonlands,Intermountain,UT,2012,December,6587
Canyonlands,Intermountain,UT,2013,January,3617
Canyonlands,Intermountain,UT,2013,February,6495
Canyonlands,Intermountain,UT,2013,March,35930
Canyonlands,Intermountain,UT,2013,April,54979
Canyonlands,Intermountain,UT,2013,May,75369
Canyonlands,Intermountain,UT,2013,June,53996
Canyonlands,Intermountain,UT,2013,July,69681
Canyonlands,Intermountain,UT,2013,August,41655
Canyonlands,Intermountain,UT,2013,September,64496
Canyonlands,Intermountain,UT,2013,October,34508
Canyonlands,Intermountain,UT,2013,November,16368
Canyonlands,Intermountain,UT,2013,December,5148
Canyonlands,Intermountain,UT,2014,January,5182
Canyonlands,Intermountain,UT,2014,February,15632
Canyonlands,Intermountain,UT,2014,March,44311
Canyonlands,Intermountain,UT,2014,April,64543
Canyonlands,Intermountain,UT,2014,May,66015
Canyonlands,Intermountain,UT,2014,June,68550
Canyonlands,Intermountain,UT,2014,July,56662
Canyonlands,Intermountain,UT,2014,August,57457
Canyonlands,Intermountain,UT,2014,September,68430
Canyonlands,Intermountain,UT,2014,October,65256
Canyonlands,Intermountain,UT,2014,November,22130
Canyonlands,Intermountain,UT,2014,December,8263
Canyonlands,Intermountain,UT,2015,January,6376
Canyonlands,Intermountain,UT,2015,February,10550
Canyonlands,Intermountain,UT,2015,March,47529
Canyonlands,Intermountain,UT,2015,April,73625
Canyonlands,Intermountain,UT,2015,May,91284
Canyonlands,Intermountain,UT,2015,June,75578
Canyonlands,Intermountain,UT,2015,July,69008
Canyonlands,Intermountain,UT,2015,August,76100
Canyonlands,Intermountain,UT,2015,September,82163
Canyonlands,Intermountain,UT,2015,October,69966
Canyonlands,Intermountain,UT,2015,November,22100
Canyonlands,Intermountain,UT,2015,December,10328
Canyonlands,Intermountain,UT,2016,January,5050
Canyonlands,Intermountain,UT,2016,February,14360
Canyonlands,Intermountain,UT,2016,March,47993
Canyonlands,Intermountain,UT,2016,April,97038
Canyonlands,Intermountain,UT,2016,May,128507
Canyonlands,Intermountain,UT,2016,June,111544
Canyonlands,Intermountain,UT,2016,July,77543
Canyonlands,Intermountain,UT,2016,August,72813
Canyonlands,Intermountain,UT,2016,September,94864
Canyonlands,Intermountain,UT,2016,October,82181
Canyonlands,Intermountain,UT,2016,November,29856
Canyonlands,Intermountain,UT,2016,December,14469
Canyonlands,Intermountain,UT,2017,January,7434
Canyonlands,Intermountain,UT,2017,February,18698
Canyonlands,Intermountain,UT,2017,March,65115
Canyonlands,Intermountain,UT,2017,April,82159
Canyonlands,Intermountain,UT,2017,May,107756
Canyonlands,Intermountain,UT,2017,June,87253
Canyonlands,Intermountain,UT,2017,July,75465
Canyonlands,Intermountain,UT,2017,August,78510
